"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NTWK","NetSol Technologies Inc.","3.27","$39.37M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ntwk",
"NBSE","NeuBase Therapeutics, Inc. ","7.96","$184.04M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nbse",
"NRBO","NeuroBo Pharmaceuticals, Inc.","6.76","$111.05M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nrbo",
"NBIX","Neurocrine Biosciences, Inc.","120.16","$11.16B","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","2.05","$7.76M","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nuro",
"STIM","Neuronetics, Inc.","3.01","$56.37M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/stim",
"NTRP","Neurotrope, Inc.","1.15","$27.23M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ntrp",
"NBEV","New Age Beverages Corporation","2.25","$208.33M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/nbev",
"NFE","New Fortress Energy LLC","23.36","$3.94B","2019","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/nfe",
"NPA","New Providence Acquisition Corp.","10.2","$293.25M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/npa",
"NPAUU","New Providence Acquisition Corp.","10.8","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/npauu",
"NPAWW","New Providence Acquisition Corp.","1","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/npaww",
"NYMT","New York Mortgage Trust, Inc.","2.58","$973.86M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymt",
"NYMTM","New York Mortgage Trust, Inc.","19.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymtm",
"NYMTN","New York Mortgage Trust, Inc.","19.95","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymtn",
"NYMTO","New York Mortgage Trust, Inc.","19.93","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymto",
"NYMTP","New York Mortgage Trust, Inc.","19.9339","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nymtp",
"NEWA","Newater Technology, Inc.","3.43","$37.07M","2017","Basic Industries","Miscellaneous","https://old.nasdaq.com/symbol/newa",
"NBAC","Newborn Acquisition Corp.","9.95","$74.23M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nbac",
"NBACR","Newborn Acquisition Corp.","0.1703","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nbacr",
"NBACU","Newborn Acquisition Corp.","10.25","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nbacu",
"NBACW","Newborn Acquisition Corp.","0.18","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nbacw",
"NWL","Newell Brands Inc.","16.47","$6.98B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/nwl",
"NWGI","Newgioco Group, Inc.","2.7902","$34.87M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nwgi",
"NHICU","NewHold Investment Corp.","9.99","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/nhicu",
"NMRK","Newmark Group, Inc.","4.03","$718.25M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/nmrk",
"NWS","News Corporation","13.38","$7.87B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/nws",
"NWSA","News Corporation","13.39","$7.88B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/nwsa",
"NEWT","Newtek Business Services Corp.","19.32","$403.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newt",
"NEWTI","Newtek Business Services Corp.","24.91","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newti",
"NEWTL","Newtek Business Services Corp.","24.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/newtl",
"NXMD","Nexeon Medsystems, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nxmd",
"NXST","Nexstar Media Group, Inc.","89.51","$4.05B","2003","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/nxst",
"NXTC","NextCure, Inc.","9.5","$261.42M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nxtc",
"NEXT","NextDecade Corporation","1.52","$183.35M","2015","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/next",
"NXGN","NextGen Healthcare, Inc.","14.23","$948.7M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/nxgn",
"NGM","NGM Biopharmaceuticals, Inc.","19.23","$1.31B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ngm",
"NODK","NI Holdings, Inc.","16.46","$358.49M","2017","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nodk",
"EGOV","NIC Inc.","21.77","$1.46B","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","208.04","$12.98B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","8.18","$63.82M","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","56.48","$588.39M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ncbs",
"NKLA","Nikola Corporation","38.84","$14.02B","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nkla",
"NKLAW","Nikola Corporation","27.28","$808.58M","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nklaw",
"NIU","Niu Technologies","22.37","$1.67B","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/niu",
"NKTX","Nkarta, Inc.","26.23","$853.2M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nktx",
"LASR","nLIGHT, Inc.","23.57","$907.18M","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/lasr",
"NMIH","NMI Holdings Inc","15.57","$1.32B","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","5.64","$241.15M","1994","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/nnbr",
"NBL","Noble Energy Inc.","10.18","$4.89B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","9.26","$836.85M","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/nblx",
"NDLS","Noodles & Company","6.9","$305.25M","2013","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","194.3","$11.21B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.6499","$12.36M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/nsys",
"NBN","Northeast Bank","18.68","$156.88M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","9.29","$84.54M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","79.28","$16.5B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrs",
"NTRSO","Northern Trust Corporation","27.13","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ntrso",
"NFBK","Northfield Bancorp, Inc.","9.455","$502.18M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","22.75","$144.87M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","9.875","$1.26B","2009","Finance","Major Banks","https://old.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","25.51","$249.69M","1995","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/nwpx",
"NLOK","NortonLifeLock Inc.","22.1","$13.06B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nlok",
"NCLH","Norwegian Cruise Line Holdings Ltd.","13.56","$3.74B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","24.5","$200.77M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.55","$8.58M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","55.64","$1.56B","2000","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","0.6125","$78.54M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","106.49","$3.74B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","157.17","$9.22B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nvax",
"NVCR","NovoCure Limited","78.16","$7.9B","2015","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvcr",
"NOVS","Novus Capital Corporation","9.97","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novs",
"NOVSU","Novus Capital Corporation","10.7537","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novsu",
"NOVSW","Novus Capital Corporation","0.73","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/novsw",
"NVUS","Novus Therapeutics, Inc.","0.467","$7.5M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","28.29","$7.96B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","6.4","$207.87M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ncna",
"NRIX","Nurix Therapeutics, Inc.","18.58","$688.17M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nrix",
"NTNX","Nutanix, Inc.","23.29","$4.65B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ntnx",
"NUVA","NuVasive, Inc.","53.73","$2.75B","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nuva",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","24.89","$984.88M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqqx",
"NUZE","NuZee, Inc.","24","$348.83M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/nuze",
"NVEE","NV5 Global, Inc.","59.33","$773.3M","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","57.04","$275.79M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","449.11","$276.2B","1999","Technology","Semiconductors","https://old.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","120.91","$33.76B","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/nxpi",
"NXTD","NXT-ID Inc.","0.5864","$20.1M","n/a","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/nxtd",
"NYMX","Nymox Pharmaceutical Corporation","3.275","$234.88M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","3.15","$85.06M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","13.15","$108.05M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","4.59","$647.01M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsl",
"OCSI","Oaktree Strategic Income Corporation","6.42","$189.18M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ocsi",
"OMP","Oasis Midstream Partners LP","8.85","$299.23M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/omp",
"OAS","Oasis Petroleum Inc.","0.6814","$220.8M","2010","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/oas",
"OBLN","Obalon Therapeutics, Inc.","0.7","$5.41M","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","2.69","$119.95M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","17.58","$166.27M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","0.8895","$15.23M","2007","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/optt",
"OCFC","OceanFirst Financial Corp.","15.29","$922.65M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ocfc",
"OCFCP","OceanFirst Financial Corp.","26.28","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ocfcp",
"OFED","Oconee Federal Financial Corp.","26.94","$152.89M","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ofed",
"OCGN","Ocugen, Inc.","0.5037","$68M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ocgn",
"OCUL","Ocular Therapeutix, Inc.","8.47","$531.69M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ocul",
"ODT","Odonate Therapeutics, Inc.","36.9","$1.19B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/odt",
"OMEX","Odyssey Marine Exploration, Inc.","4.13","$39.41M","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/omex",
"OPI","Office Properties Income Trust","25.44","$1.23B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","25.27","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opini",
"OPINL","Office Properties Income Trust","25.7608","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/opinl",
"OFS","OFS Capital Corporation","4.92","$65.93M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofs",
"OFSSI","OFS Capital Corporation","21.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssi",
"OFSSL","OFS Capital Corporation","21.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","22.22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","8.92","$28.94M","2018","n/a","n/a","https://old.nasdaq.com/symbol/occi",
"OCCIP","OFS Credit Company, Inc.","23.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/occip",
"OVBC","Ohio Valley Banc Corp.","19.74","$94.5M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ovbc",
"OKTA","Okta, Inc.","219.39","$27.34B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","185.01","$21.82B","1991","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/odfl",
"ONB","Old National Bancorp","13.815","$2.28B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","15.17","$79.18M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","7.81","$231.09M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/osbc",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","103.71","$6.82B","2015","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","10.81","$118.76M","1994","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","124","$1.25B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","13.09","$713.54M","2009","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","68.3","$2.92B","2001","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","21.69","$8.89B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/on",
"ONCY","Oncolytics Biotech Inc.","2.15","$87.06M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncy",
"ONTX","Onconova Therapeutics, Inc.","1.1","$191.6M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.105","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","4.35","$100.19M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/oncs",
"ONCT","Oncternal Therapeutics, Inc. ","2.94","$58.56M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/onct",
"OSS","One Stop Systems, Inc.","2.96","$48.8M","2018","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/oss",
"OSPN","OneSpan Inc.","32.5","$1.31B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ospn",
"OSW","OneSpaWorld Holdings Limited","5.28","$448.63M","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/osw",
"ONEW","OneWater Marine Inc.","26.49","$385.44M","2020","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/onew",
"OTRK","Ontrak, Inc.","36","$612.73M","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/otrk",
"OPBK","OP Bancorp","6.34","$95.53M","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/opbk",
